payment_id,payment_date,payment_time,amount,payment_method,card_type,issuer_country,payment_channel,avs_response,cvv_response,three_ds_response,auth_response,merchant_name
1795,2025-04-03,12:00:47,19.56,Cash,Debit,US,POS,Y,N,N,Approved,Merchant_38
1796,2025-05-10,12:00:47,29.26,Mobile Money,Credit,US,Web,Y,N,N,Approved,Merchant_30
1797,2025-05-10,12:00:47,14.63,Mobile Money,Debit,NG,Mobile App,U,N,N,Approved,Merchant_16
1798,2025-03-25,12:00:47,101.6,Card,Debit,NG,Web,N,N,Y,Approved,Merchant_1
1799,2025-04-09,12:00:47,8.8,Mobile Money,Credit,UK,Mobile App,N,M,N,Approved,Merchant_44
1800,2025-04-15,12:00:47,9.46,Card,Debit,US,POS,N,M,Y,Declined,Merchant_45
1801,2025-04-18,12:00:47,74.73,Cash,Credit,UK,POS,Y,N,N,Declined,Merchant_37
1802,2025-05-02,12:00:47,34.0,Card,Credit,UK,Web,Y,N,Y,Approved,Merchant_49
1803,2025-04-24,12:00:47,17.95,Mobile Money,Credit,US,Web,N,M,Y,Approved,Merchant_2
1804,2025-03-26,12:00:47,124.55,Card,Credit,NG,Web,U,N,N,Declined,Merchant_28
1805,2025-05-12,12:00:47,49.86,Mobile Money,Credit,US,Web,U,N,N,Declined,Merchant_39
1806,2025-05-04,12:00:47,14.1,Mobile Money,Debit,US,Mobile App,Y,N,N,Declined,Merchant_40
1807,2025-05-16,12:00:47,29.26,Card,Debit,NG,POS,Y,M,N,Approved,Merchant_10
1808,2025-05-08,12:00:47,57.98,Card,Credit,US,POS,N,M,Y,Declined,Merchant_25
1809,2025-04-25,12:00:47,36.7,Card,Debit,US,Mobile App,U,N,Y,Approved,Merchant_48
1810,2025-04-10,12:00:47,86.97,Mobile Money,Debit,UK,Mobile App,N,N,Y,Declined,Merchant_17
1811,2025-03-21,12:00:47,29.04,Mobile Money,Credit,US,Web,U,M,N,Declined,Merchant_6
1812,2025-04-03,12:00:47,29.26,Card,Credit,US,Mobile App,U,M,N,Approved,Merchant_1
1813,2025-04-30,12:00:47,81.28,Card,Debit,UK,Mobile App,Y,N,Y,Declined,Merchant_39
1814,2025-04-13,12:00:47,49.86,Mobile Money,Debit,US,Web,N,M,Y,Approved,Merchant_17
1815,2025-03-25,12:00:47,48.32,Card,Debit,NG,Mobile App,Y,N,Y,Approved,Merchant_18
1816,2025-04-09,12:00:47,62.3,Mobile Money,Debit,NG,Web,Y,N,N,Declined,Merchant_19
1817,2025-04-24,12:00:47,101.6,Card,Credit,US,Web,U,N,N,Declined,Merchant_1
1818,2025-05-13,12:00:47,8.46,Card,Debit,UK,Web,N,M,N,Approved,Merchant_12
1819,2025-03-19,12:00:47,16.88,Cash,Credit,NG,POS,N,N,Y,Declined,Merchant_25
1820,2025-04-19,12:00:47,5.0,Mobile Money,Credit,UK,POS,Y,N,Y,Declined,Merchant_48
1821,2025-04-04,12:00:47,61.6,Card,Credit,UK,Web,U,M,N,Declined,Merchant_27
1822,2025-03-22,12:00:47,18.92,Mobile Money,Debit,NG,Web,Y,M,N,Declined,Merchant_14
1823,2025-04-20,12:00:47,46.2,Cash,Credit,US,Mobile App,N,M,N,Approved,Merchant_44
1824,2025-05-11,12:00:47,238.9,Mobile Money,Credit,US,Web,U,N,Y,Approved,Merchant_47
1825,2025-04-24,12:00:47,8.8,Mobile Money,Debit,UK,Web,Y,M,N,Declined,Merchant_18
1826,2025-05-10,12:00:47,8.46,Card,Debit,US,Web,U,M,N,Declined,Merchant_38
1827,2025-04-14,12:00:47,37.84,Mobile Money,Credit,UK,Web,N,N,N,Approved,Merchant_22
1828,2025-05-09,12:00:47,17.95,Mobile Money,Debit,UK,Mobile App,Y,N,N,Approved,Merchant_27
1829,2025-05-16,12:00:47,64.74,Mobile Money,Debit,UK,POS,U,M,Y,Declined,Merchant_23
1830,2025-03-29,12:00:47,32.37,Card,Debit,US,Web,Y,N,Y,Approved,Merchant_5
1831,2025-04-17,12:00:47,68.0,Cash,Debit,UK,POS,N,N,Y,Approved,Merchant_18
1832,2025-04-17,12:00:47,6.6,Card,Debit,US,Mobile App,U,M,Y,Declined,Merchant_48
1833,2025-04-10,12:00:47,15.4,Mobile Money,Credit,NG,Web,U,M,Y,Approved,Merchant_19
1834,2025-05-02,12:00:47,11.0,Mobile Money,Credit,UK,Web,N,N,N,Approved,Merchant_2
1835,2025-04-05,12:00:47,143.34,Card,Debit,UK,Web,U,M,Y,Declined,Merchant_33
1836,2025-04-04,12:00:47,29.04,Card,Credit,US,Web,N,M,Y,Approved,Merchant_16
1837,2025-04-24,12:00:47,58.68,Card,Credit,US,Mobile App,U,N,N,Approved,Merchant_24
1838,2025-05-15,12:00:47,28.99,Mobile Money,Debit,UK,POS,N,N,Y,Declined,Merchant_6
1839,2025-04-25,12:00:47,6.6,Card,Debit,NG,Web,Y,M,Y,Declined,Merchant_1
1840,2025-04-12,12:00:47,180.95,Mobile Money,Debit,US,Web,Y,M,N,Approved,Merchant_33
1841,2025-04-01,12:00:47,81.28,Cash,Credit,UK,POS,N,N,Y,Declined,Merchant_17
1842,2025-04-06,12:00:47,8.8,Card,Debit,NG,Mobile App,U,N,Y,Approved,Merchant_38
1843,2025-05-01,12:00:47,30.8,Mobile Money,Credit,NG,Web,Y,N,Y,Declined,Merchant_9
1844,2025-05-02,12:00:47,25.61,Card,Credit,UK,POS,U,N,Y,Declined,Merchant_16
1845,2025-05-12,12:00:47,4.22,Card,Credit,NG,POS,Y,N,Y,Approved,Merchant_1
1846,2025-04-16,12:00:47,2.2,Cash,Credit,UK,POS,N,M,Y,Declined,Merchant_47
1847,2025-04-27,12:00:47,47.78,Mobile Money,Credit,UK,Mobile App,N,N,Y,Approved,Merchant_16
1848,2025-03-23,12:00:47,31.1,Card,Credit,NG,Web,Y,N,N,Approved,Merchant_7
1849,2025-05-09,12:00:47,1.98,Mobile Money,Debit,NG,Mobile App,Y,M,Y,Approved,Merchant_30
1850,2025-05-03,12:00:47,93.3,Mobile Money,Credit,NG,POS,N,N,Y,Declined,Merchant_27
1851,2025-05-03,12:00:47,53.85,Mobile Money,Credit,NG,Web,Y,N,Y,Approved,Merchant_49
1852,2025-04-25,12:00:47,2.82,Card,Debit,UK,Web,N,N,Y,Approved,Merchant_16
1853,2025-04-24,12:00:47,2.2,Card,Debit,NG,Web,N,M,N,Declined,Merchant_48
1854,2025-03-18,12:00:47,29.36,Mobile Money,Credit,NG,Mobile App,Y,N,Y,Declined,Merchant_40
1855,2025-04-14,12:00:47,16.62,Mobile Money,Credit,NG,Web,U,M,Y,Declined,Merchant_5
1856,2025-04-27,12:00:47,16.62,Mobile Money,Debit,US,Mobile App,U,M,Y,Approved,Merchant_47
1857,2025-04-04,12:00:47,29.26,Mobile Money,Credit,US,Web,U,M,Y,Declined,Merchant_22
1858,2025-05-11,12:00:47,29.04,Cash,Debit,US,POS,N,N,N,Approved,Merchant_39
1859,2025-05-06,12:00:47,73.15,Mobile Money,Debit,US,Web,N,M,Y,Declined,Merchant_7
1860,2025-04-29,12:00:47,49.84,Mobile Money,Debit,US,Web,Y,N,Y,Declined,Merchant_30
1861,2025-05-09,12:00:47,9.68,Mobile Money,Debit,US,Web,U,N,N,Approved,Merchant_18
1862,2025-03-25,12:00:47,180.95,Mobile Money,Debit,NG,Web,U,N,Y,Approved,Merchant_3
1863,2025-03-30,12:00:47,2.5,Card,Debit,NG,Web,Y,M,Y,Approved,Merchant_41
1864,2025-04-12,12:00:47,99.64,Mobile Money,Credit,NG,Web,N,M,N,Declined,Merchant_13
1865,2025-03-22,12:00:47,78.24,Card,Debit,UK,Web,Y,M,Y,Declined,Merchant_50
1866,2025-04-06,12:00:47,14.1,Mobile Money,Debit,US,Web,Y,N,Y,Approved,Merchant_21
1867,2025-03-20,12:00:47,8.44,Card,Debit,UK,Mobile App,Y,N,N,Approved,Merchant_26
1868,2025-04-19,12:00:47,8.46,Card,Credit,NG,POS,U,M,Y,Declined,Merchant_18
1869,2025-04-23,12:00:47,47.78,Mobile Money,Debit,US,Web,U,M,Y,Approved,Merchant_14
1870,2025-05-12,12:00:47,51.22,Mobile Money,Credit,UK,Web,N,N,Y,Declined,Merchant_34
1871,2025-05-12,12:00:47,3.96,Cash,Debit,UK,Mobile App,U,N,N,Approved,Merchant_43
1872,2025-04-26,12:00:47,155.5,Mobile Money,Debit,UK,Web,U,M,Y,Approved,Merchant_36
1873,2025-03-25,12:00:47,124.4,Mobile Money,Credit,US,POS,Y,M,Y,Approved,Merchant_13
1874,2025-04-18,12:00:47,81.28,Card,Debit,US,Web,N,N,Y,Declined,Merchant_13
1875,2025-05-13,12:00:47,2.2,Mobile Money,Debit,NG,Web,U,N,N,Approved,Merchant_23
1876,2025-04-28,12:00:47,161.85,Mobile Money,Credit,NG,POS,N,M,Y,Approved,Merchant_46
1877,2025-04-09,12:00:47,38.72,Card,Debit,NG,POS,N,M,Y,Declined,Merchant_6
1878,2025-05-12,12:00:47,2.2,Card,Credit,NG,Web,Y,M,Y,Declined,Merchant_13
1879,2025-05-16,12:00:47,60.4,Card,Credit,NG,Web,U,N,Y,Approved,Merchant_42
1880,2025-04-06,12:00:47,99.64,Mobile Money,Credit,US,POS,U,N,Y,Declined,Merchant_19
1881,2025-04-25,12:00:47,62.2,Mobile Money,Debit,NG,Web,N,M,Y,Declined,Merchant_10
1882,2025-04-23,12:00:47,5.0,Mobile Money,Debit,US,Web,Y,N,N,Declined,Merchant_47
1883,2025-05-10,12:00:47,61.6,Card,Credit,US,POS,N,M,N,Approved,Merchant_15
1884,2025-03-19,12:00:47,1.98,Mobile Money,Credit,UK,Web,N,N,N,Declined,Merchant_7
1885,2025-04-30,12:00:47,36.7,Cash,Credit,US,Mobile App,U,N,Y,Approved,Merchant_10
1886,2025-04-06,12:00:47,11.0,Card,Debit,UK,Web,Y,M,Y,Declined,Merchant_10
1887,2025-05-02,12:00:47,7.34,Card,Debit,UK,Web,Y,N,Y,Approved,Merchant_20
1888,2025-04-01,12:00:47,16.88,Cash,Credit,UK,Mobile App,U,N,N,Approved,Merchant_39
1889,2025-04-23,12:00:47,128.05,Card,Credit,NG,Mobile App,U,N,N,Approved,Merchant_50
1890,2025-04-01,12:00:47,76.83,Cash,Credit,NG,POS,Y,M,N,Approved,Merchant_37
1891,2025-04-10,12:00:47,47.3,Card,Credit,US,Web,Y,N,Y,Approved,Merchant_9
1892,2025-05-15,12:00:47,61.6,Cash,Credit,NG,Mobile App,U,M,N,Approved,Merchant_17
1893,2025-04-21,12:00:47,124.4,Card,Debit,US,Mobile App,N,M,N,Declined,Merchant_32
1894,2025-04-06,12:00:47,24.92,Cash,Credit,UK,Mobile App,N,N,Y,Declined,Merchant_13
1895,2025-04-15,12:00:47,47.78,Mobile Money,Credit,US,Mobile App,N,N,N,Approved,Merchant_5
1896,2025-04-04,12:00:47,14.1,Mobile Money,Credit,US,Web,Y,N,N,Declined,Merchant_41
1897,2025-03-19,12:00:47,29.36,Cash,Credit,US,Mobile App,U,N,Y,Declined,Merchant_37
1898,2025-04-24,12:00:47,40.64,Mobile Money,Debit,US,Mobile App,N,M,N,Declined,Merchant_8
1899,2025-04-25,12:00:47,101.6,Mobile Money,Debit,US,Web,U,N,Y,Declined,Merchant_9
1900,2025-05-09,12:00:47,143.34,Card,Debit,US,Mobile App,U,M,N,Declined,Merchant_18
1901,2025-05-06,12:00:47,81.28,Card,Credit,US,Web,N,N,Y,Approved,Merchant_19
1902,2025-04-14,12:00:47,128.05,Card,Debit,UK,Mobile App,U,M,Y,Declined,Merchant_4
1903,2025-04-05,12:00:47,86.97,Cash,Debit,US,Mobile App,N,M,Y,Declined,Merchant_37
1904,2025-04-04,12:00:47,122.92,Card,Credit,NG,Web,Y,M,Y,Declined,Merchant_1
1905,2025-05-08,12:00:47,29.36,Card,Debit,UK,Web,U,N,Y,Declined,Merchant_19
1906,2025-05-06,12:00:47,72.38,Cash,Debit,UK,Mobile App,Y,M,N,Declined,Merchant_29
1907,2025-04-29,12:00:47,97.11,Cash,Credit,US,Mobile App,U,N,Y,Approved,Merchant_20
1908,2025-04-21,12:00:47,153.65,Mobile Money,Debit,UK,Web,N,M,N,Declined,Merchant_11
1909,2025-04-21,12:00:47,66.48,Cash,Debit,UK,Mobile App,N,M,N,Approved,Merchant_2
1910,2025-05-12,12:00:47,36.24,Cash,Debit,US,POS,N,M,Y,Declined,Merchant_37
1911,2025-04-17,12:00:47,73.15,Card,Credit,UK,Web,Y,N,Y,Declined,Merchant_44
1912,2025-04-30,12:00:47,2.82,Card,Debit,NG,Web,Y,M,N,Declined,Merchant_12
1913,2025-04-10,12:00:47,12.08,Cash,Credit,US,POS,N,M,N,Declined,Merchant_42
1914,2025-05-08,12:00:47,7.5,Mobile Money,Credit,US,POS,Y,M,Y,Approved,Merchant_34
1915,2025-05-15,12:00:47,14.63,Mobile Money,Credit,US,POS,N,M,Y,Declined,Merchant_50
1916,2025-04-06,12:00:47,124.55,Mobile Money,Credit,UK,Web,Y,N,Y,Declined,Merchant_14
1917,2025-04-17,12:00:47,11.28,Card,Debit,US,POS,U,M,Y,Declined,Merchant_42
1918,2025-04-03,12:00:47,60.4,Mobile Money,Debit,UK,Web,N,N,N,Approved,Merchant_15
1919,2025-04-26,12:00:47,49.8,Mobile Money,Debit,US,Web,Y,N,N,Declined,Merchant_23
1920,2025-04-10,12:00:47,48.4,Mobile Money,Credit,NG,Web,N,N,N,Declined,Merchant_45
1921,2025-03-25,12:00:47,22.02,Card,Debit,NG,Web,N,N,N,Approved,Merchant_43
1922,2025-03-31,12:00:47,238.9,Card,Credit,NG,POS,Y,M,N,Declined,Merchant_40
1923,2025-04-21,12:00:47,29.36,Mobile Money,Credit,UK,Web,U,M,N,Declined,Merchant_43
1924,2025-04-22,12:00:47,66.48,Cash,Debit,UK,POS,U,N,Y,Declined,Merchant_28
1925,2025-04-07,12:00:47,38.72,Mobile Money,Credit,US,POS,Y,N,Y,Declined,Merchant_2
1926,2025-05-15,12:00:47,6.6,Mobile Money,Debit,UK,Web,Y,M,N,Approved,Merchant_45
1927,2025-05-01,12:00:47,4.4,Cash,Credit,UK,Mobile App,N,M,N,Approved,Merchant_42
1928,2025-03-24,12:00:47,9.46,Cash,Credit,UK,POS,U,M,Y,Declined,Merchant_23
1929,2025-04-09,12:00:47,101.6,Cash,Debit,UK,POS,N,M,Y,Approved,Merchant_17
1930,2025-03-18,12:00:47,71.8,Card,Credit,NG,Mobile App,U,M,N,Approved,Merchant_46
1931,2025-05-03,12:00:47,85.0,Mobile Money,Debit,UK,Web,Y,N,N,Approved,Merchant_1
1932,2025-03-25,12:00:47,74.73,Card,Credit,US,POS,U,N,Y,Declined,Merchant_40
1933,2025-04-02,12:00:47,128.05,Mobile Money,Credit,UK,POS,U,N,N,Approved,Merchant_19
1934,2025-05-10,12:00:47,5.94,Mobile Money,Debit,NG,Web,U,M,N,Approved,Merchant_39
1935,2025-03-24,12:00:47,29.04,Card,Debit,UK,Mobile App,N,M,Y,Approved,Merchant_3
1936,2025-03-25,12:00:47,83.1,Mobile Money,Credit,US,Web,Y,N,N,Approved,Merchant_50
1937,2025-03-24,12:00:47,14.68,Cash,Debit,NG,POS,N,N,Y,Approved,Merchant_35
1938,2025-05-02,12:00:47,8.46,Cash,Debit,NG,POS,Y,M,N,Declined,Merchant_8
1939,2025-04-06,12:00:47,37.38,Card,Credit,UK,POS,U,M,Y,Approved,Merchant_8
1940,2025-04-23,12:00:47,61.6,Card,Credit,UK,Web,Y,M,Y,Approved,Merchant_1
1941,2025-04-07,12:00:47,39.12,Mobile Money,Debit,US,Mobile App,Y,M,Y,Declined,Merchant_7
1942,2025-05-11,12:00:47,68.0,Card,Debit,NG,Web,Y,M,Y,Approved,Merchant_1
1943,2025-05-02,12:00:47,66.48,Mobile Money,Credit,NG,Mobile App,N,N,Y,Declined,Merchant_11
1944,2025-04-22,12:00:47,36.19,Card,Credit,NG,Web,N,M,Y,Declined,Merchant_48
1945,2025-04-21,12:00:47,86.97,Card,Debit,NG,POS,U,M,Y,Declined,Merchant_39
1946,2025-03-19,12:00:47,161.85,Card,Credit,NG,Web,Y,N,N,Approved,Merchant_13
1947,2025-05-05,12:00:47,17.0,Card,Credit,NG,POS,Y,N,N,Declined,Merchant_15
1948,2025-05-15,12:00:47,129.48,Mobile Money,Credit,NG,Web,U,N,N,Approved,Merchant_24
1949,2025-03-23,12:00:47,78.24,Card,Debit,NG,POS,U,M,N,Approved,Merchant_44
1950,2025-04-16,12:00:47,97.8,Card,Credit,NG,Mobile App,N,N,Y,Approved,Merchant_11
1951,2025-05-04,12:00:47,8.44,Mobile Money,Credit,NG,Mobile App,Y,N,Y,Declined,Merchant_12
1952,2025-03-20,12:00:47,144.95,Mobile Money,Debit,UK,Web,U,N,N,Declined,Merchant_1
1953,2025-05-02,12:00:47,16.88,Mobile Money,Debit,US,POS,N,N,N,Approved,Merchant_22
1954,2025-05-05,12:00:47,2.5,Card,Debit,UK,Web,Y,N,Y,Approved,Merchant_18
1955,2025-04-06,12:00:47,77.0,Mobile Money,Debit,US,Web,Y,M,N,Declined,Merchant_32
1956,2025-04-11,12:00:47,53.85,Mobile Money,Credit,UK,Web,Y,M,N,Approved,Merchant_22
1957,2025-03-28,12:00:47,73.15,Card,Credit,NG,Web,Y,N,N,Declined,Merchant_47
1958,2025-05-13,12:00:47,47.78,Mobile Money,Credit,NG,Web,U,N,N,Approved,Merchant_29
1959,2025-04-25,12:00:47,58.52,Card,Credit,NG,Web,U,N,N,Approved,Merchant_31
1960,2025-03-20,12:00:47,71.8,Cash,Debit,UK,POS,U,N,N,Declined,Merchant_18
1961,2025-03-24,12:00:47,99.64,Mobile Money,Credit,UK,Mobile App,Y,M,Y,Approved,Merchant_8
1962,2025-04-03,12:00:47,12.66,Mobile Money,Debit,UK,Web,Y,N,Y,Declined,Merchant_32
1963,2025-04-02,12:00:47,92.19,Mobile Money,Debit,UK,Web,Y,M,N,Approved,Merchant_9
1964,2025-03-21,12:00:47,2.82,Mobile Money,Credit,UK,Web,U,M,Y,Declined,Merchant_13
1965,2025-03-18,12:00:47,49.8,Mobile Money,Credit,NG,Web,N,N,Y,Declined,Merchant_24
1966,2025-03-24,12:00:47,40.64,Mobile Money,Credit,NG,Mobile App,U,M,N,Declined,Merchant_26
1967,2025-04-30,12:00:47,180.95,Cash,Credit,NG,Mobile App,Y,M,Y,Declined,Merchant_46
1968,2025-05-13,12:00:47,62.3,Mobile Money,Debit,US,POS,N,N,Y,Declined,Merchant_19
1969,2025-04-02,12:00:47,51.0,Card,Credit,US,Mobile App,Y,N,Y,Declined,Merchant_43
1970,2025-04-28,12:00:47,30.8,Card,Credit,UK,Web,N,M,N,Approved,Merchant_1
1971,2025-04-14,12:00:47,36.7,Card,Debit,UK,Web,N,N,Y,Declined,Merchant_17
1972,2025-03-30,12:00:47,115.96,Cash,Credit,UK,Mobile App,N,M,Y,Approved,Merchant_6
1973,2025-03-22,12:00:47,64.74,Card,Debit,US,Web,U,N,N,Approved,Merchant_35
1974,2025-04-20,12:00:47,143.34,Card,Credit,NG,Web,U,N,N,Declined,Merchant_30
1975,2025-03-25,12:00:47,99.64,Mobile Money,Credit,NG,POS,N,N,Y,Declined,Merchant_34
1976,2025-04-23,12:00:47,29.88,Mobile Money,Debit,UK,POS,U,N,N,Declined,Merchant_36
1977,2025-05-10,12:00:47,4.22,Card,Debit,US,POS,U,N,Y,Approved,Merchant_29
1978,2025-04-25,12:00:47,37.38,Card,Debit,UK,Mobile App,U,N,Y,Declined,Merchant_11
1979,2025-03-27,12:00:47,78.24,Card,Credit,UK,Mobile App,N,M,N,Declined,Merchant_18
1980,2025-03-18,12:00:47,76.83,Cash,Debit,NG,POS,N,M,N,Approved,Merchant_13
1981,2025-04-21,12:00:47,93.3,Mobile Money,Debit,UK,Web,N,M,Y,Declined,Merchant_1
1982,2025-03-27,12:00:47,53.85,Mobile Money,Debit,NG,Web,N,N,Y,Approved,Merchant_4
1983,2025-04-05,12:00:47,36.19,Card,Credit,US,Web,Y,N,N,Approved,Merchant_47
1984,2025-04-05,12:00:47,2.2,Mobile Money,Debit,US,POS,N,N,Y,Declined,Merchant_39
1985,2025-04-11,12:00:47,5.94,Card,Debit,NG,POS,U,N,N,Declined,Merchant_25
1986,2025-03-19,12:00:47,2.5,Cash,Debit,UK,POS,U,M,N,Declined,Merchant_16
1987,2025-05-08,12:00:47,101.6,Cash,Debit,US,Mobile App,U,M,N,Approved,Merchant_18
1988,2025-04-02,12:00:47,144.76,Mobile Money,Debit,US,Web,U,M,N,Approved,Merchant_34
1989,2025-04-10,12:00:47,32.37,Cash,Credit,UK,Mobile App,N,N,N,Declined,Merchant_8
1990,2025-04-13,12:00:47,19.36,Card,Credit,US,Web,N,M,N,Approved,Merchant_7
1991,2025-03-26,12:00:47,43.89,Cash,Credit,UK,POS,U,M,Y,Declined,Merchant_29
1992,2025-05-17,12:00:47,4.22,Card,Credit,NG,Web,N,N,N,Declined,Merchant_25
1993,2025-04-23,12:00:47,78.24,Card,Credit,UK,Mobile App,N,N,N,Declined,Merchant_29
1994,2025-03-31,12:00:47,12.5,Cash,Debit,NG,POS,N,M,Y,Declined,Merchant_11
1995,2025-03-26,12:00:47,1.98,Mobile Money,Credit,UK,Web,Y,N,Y,Approved,Merchant_24
1996,2025-04-15,12:00:47,17.0,Card,Credit,UK,Web,Y,M,N,Approved,Merchant_17
1997,2025-04-28,12:00:47,28.99,Mobile Money,Debit,US,Web,U,N,Y,Approved,Merchant_4
1998,2025-05-10,12:00:47,28.38,Cash,Debit,NG,POS,N,N,N,Approved,Merchant_46
1999,2025-04-28,12:00:47,38.72,Cash,Debit,UK,POS,N,M,Y,Declined,Merchant_21
2000,2025-04-18,12:00:47,24.92,Card,Debit,US,Web,U,N,Y,Approved,Merchant_28
2001,2025-04-04,12:00:47,51.0,Mobile Money,Credit,NG,Web,U,M,Y,Declined,Merchant_43
2002,2025-04-02,12:00:47,43.89,Card,Debit,UK,Web,N,M,N,Declined,Merchant_2
2003,2025-04-22,12:00:47,58.52,Mobile Money,Credit,US,Web,N,M,Y,Approved,Merchant_23
2004,2025-05-10,12:00:47,58.52,Mobile Money,Credit,UK,Web,N,M,Y,Declined,Merchant_23
2005,2025-04-25,12:00:47,144.76,Mobile Money,Debit,UK,Mobile App,N,M,Y,Declined,Merchant_17
2006,2025-05-07,12:00:47,29.88,Mobile Money,Credit,US,Web,N,N,N,Approved,Merchant_27
2007,2025-04-29,12:00:47,43.89,Mobile Money,Debit,UK,Web,Y,N,Y,Approved,Merchant_48
2008,2025-04-19,12:00:47,153.65,Mobile Money,Debit,US,Mobile App,N,N,Y,Declined,Merchant_27
2009,2025-03-18,12:00:47,8.8,Mobile Money,Debit,NG,Web,U,N,Y,Declined,Merchant_25
2010,2025-03-19,12:00:47,64.74,Card,Debit,NG,Web,Y,M,Y,Declined,Merchant_29
2011,2025-04-03,12:00:47,2.2,Mobile Money,Credit,NG,Web,Y,N,N,Declined,Merchant_31
2012,2025-05-17,12:00:47,43.89,Card,Debit,UK,Mobile App,Y,N,N,Declined,Merchant_7
2013,2025-04-05,12:00:47,122.92,Card,Debit,UK,Web,Y,M,N,Approved,Merchant_27
2014,2025-04-26,12:00:47,37.84,Mobile Money,Credit,US,Web,Y,M,Y,Declined,Merchant_12
2015,2025-05-01,12:00:47,24.92,Cash,Credit,UK,Mobile App,Y,M,N,Declined,Merchant_27
2016,2025-04-07,12:00:47,61.6,Cash,Debit,US,Mobile App,N,M,N,Approved,Merchant_17
2017,2025-04-01,12:00:47,180.95,Mobile Money,Debit,UK,Mobile App,N,N,Y,Declined,Merchant_48
2018,2025-04-23,12:00:47,153.65,Card,Debit,US,Mobile App,Y,M,N,Approved,Merchant_28
2019,2025-03-28,12:00:47,8.46,Card,Debit,UK,Web,U,N,Y,Declined,Merchant_1
2020,2025-05-06,12:00:47,76.83,Card,Credit,NG,POS,N,M,N,Approved,Merchant_31
2021,2025-04-05,12:00:47,49.82,Cash,Credit,US,POS,U,M,N,Declined,Merchant_4
2022,2025-05-03,12:00:47,47.3,Mobile Money,Debit,US,Web,U,M,Y,Declined,Merchant_27
2023,2025-05-10,12:00:47,49.84,Cash,Debit,NG,POS,Y,N,Y,Declined,Merchant_15
2024,2025-05-17,12:00:47,49.84,Cash,Credit,UK,Mobile App,Y,M,Y,Declined,Merchant_24
2025,2025-05-12,12:00:47,238.9,Card,Debit,NG,Web,Y,M,N,Approved,Merchant_17
2026,2025-04-15,12:00:47,101.6,Mobile Money,Credit,NG,Web,U,M,N,Declined,Merchant_17
2027,2025-05-04,12:00:47,191.12,Card,Credit,NG,POS,Y,N,Y,Declined,Merchant_27
2028,2025-05-06,12:00:47,46.2,Mobile Money,Debit,NG,Mobile App,Y,M,Y,Declined,Merchant_40
2029,2025-05-01,12:00:47,95.56,Card,Debit,US,Mobile App,N,N,N,Approved,Merchant_7
2030,2025-04-13,12:00:47,10.0,Mobile Money,Credit,US,Web,U,M,N,Declined,Merchant_38
2031,2025-04-29,12:00:47,122.92,Mobile Money,Debit,US,Web,U,M,Y,Declined,Merchant_9
2032,2025-03-22,12:00:47,43.89,Mobile Money,Credit,UK,Web,Y,M,N,Declined,Merchant_10
2033,2025-04-12,12:00:47,191.12,Mobile Money,Credit,US,Web,Y,M,N,Approved,Merchant_48
2034,2025-04-29,12:00:47,128.05,Card,Debit,US,Web,N,M,Y,Approved,Merchant_23
2035,2025-04-06,12:00:47,124.4,Card,Debit,UK,Web,Y,N,N,Approved,Merchant_23
2036,2025-04-17,12:00:47,60.4,Card,Debit,US,Web,U,M,Y,Declined,Merchant_1
2037,2025-04-01,12:00:47,10.0,Mobile Money,Credit,NG,Web,U,M,Y,Approved,Merchant_10
2038,2025-04-26,12:00:47,24.16,Card,Debit,NG,Web,Y,N,Y,Approved,Merchant_29
2039,2025-04-24,12:00:47,43.89,Card,Credit,US,Mobile App,N,N,Y,Declined,Merchant_38
2040,2025-03-31,12:00:47,73.15,Card,Debit,UK,Web,U,M,Y,Approved,Merchant_13
2041,2025-04-23,12:00:47,12.08,Card,Debit,US,Mobile App,Y,N,N,Approved,Merchant_39
2042,2025-05-16,12:00:47,28.99,Mobile Money,Debit,UK,Mobile App,N,N,Y,Approved,Merchant_30
2043,2025-05-09,12:00:47,29.36,Card,Debit,US,Web,Y,M,N,Approved,Merchant_28
2044,2025-04-25,12:00:47,62.2,Card,Debit,US,Web,U,M,N,Approved,Merchant_40
2045,2025-05-06,12:00:47,28.99,Mobile Money,Debit,US,Web,N,N,N,Declined,Merchant_14
2046,2025-04-10,12:00:47,34.0,Card,Credit,UK,POS,U,M,N,Declined,Merchant_26
2047,2025-05-16,12:00:47,36.7,Cash,Credit,NG,Mobile App,N,N,N,Declined,Merchant_15
2048,2025-04-26,12:00:47,17.0,Mobile Money,Debit,NG,Web,U,M,Y,Declined,Merchant_3
2049,2025-05-09,12:00:47,9.9,Card,Credit,US,Web,N,M,N,Declined,Merchant_22
2050,2025-03-26,12:00:47,51.0,Card,Credit,UK,Mobile App,U,N,N,Declined,Merchant_5
2051,2025-04-07,12:00:47,12.46,Mobile Money,Debit,NG,POS,U,M,Y,Approved,Merchant_47
2052,2025-05-12,12:00:47,161.85,Card,Credit,US,Web,N,M,N,Declined,Merchant_1
2053,2025-04-03,12:00:47,19.36,Mobile Money,Credit,US,Mobile App,N,M,N,Declined,Merchant_23
2054,2025-05-13,12:00:47,30.8,Mobile Money,Debit,UK,Web,U,M,Y,Declined,Merchant_10
2055,2025-05-03,12:00:47,97.11,Card,Credit,US,Web,Y,N,N,Declined,Merchant_44
